ided_ob_id,taxon,identification_reference,id_by,notes,percent_identity,date_identified,accession_number
3470,"Euplatypus compositus (Say, 1823) ",,11,,0,2022-03-02T15:08:00.000Z,
3480,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-16T15:08:00.000Z,
3490,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-14T15:08:00.000Z,
8769,Esteya sp. Hulcr 14639,,11,,0.009976,2023-05-01T00:00:00.000Z,
8770,Raffaelea sulcati CBS 806.70,,11,,0.009884,2023-05-01T00:00:00.000Z,
8772,Esteya sp. Hulcr 14639,,11,,0.009976,2023-05-01T00:00:00.000Z,LC363546
8773,Raffaelea sulcati CBS 806.70,,11,,0.009884,2023-05-01T00:00:00.000Z,NG_064084
8774,Esteya sp. Hulcr 14639,,11,,0.009976,2023-05-01T00:00:00.000Z,LC363546
8775,Ceratocystiopsis lunata CMW 55897,,11,,0.009986,2023-05-01T00:00:00.000Z,NG_075394
8776,Raffaelea quercus-mongolicae KACC 44405 ,,11,,0.009538,2023-05-01T00:00:00.000Z,NG_074466
8777,Raffaelea quercus-mongolicae KACC 44405 ,,11,,0.009532,2023-05-01T00:00:00.000Z,NG_074466
8778,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8779,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8780,Raffaelea sulcati CBS 806.70,,11,,0.009885,2023-05-01T00:00:00.000Z,NG_064084
8781,Raffaelea sulcati CBS 806.70,,11,,0.009885,2023-05-01T00:00:00.000Z,NG_064084
8782,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8783,Raffaelea sulcati CBS 806.70,,11,,0.009886,2023-05-01T00:00:00.000Z,NG_064084
8784,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8785,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8786,Sporothrix stylites CBS 118848,,11,,0.009888,2023-05-01T00:00:00.000Z,MH874594
8787,Raffaelea sulcati CBS 806.70,,11,,0.009886,2023-05-01T00:00:00.000Z,NG_064084
8788,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8789,Raffaelea sulcati CBS 806.70,,11,,0.009886,2023-05-01T00:00:00.000Z,NG_064084
8790,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8791,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8792,Raffaelea sulcati CBS 806.70,,11,,0.00985,2023-05-01T00:00:00.000Z,NG_064084
8793,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8794,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8795,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8796,Raffaelea sulcati CBS 806.70,,11,,0.009878,2023-05-01T00:00:00.000Z,NG_064084
8797,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8798,Raffaelea sulcati CBS 806.70,,11,,0.009886,2023-05-01T00:00:00.000Z,NG_064084
8799,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8800,Ceratocystiopsis lunata CMW 55897,,11,,0.009986,2023-05-01T00:00:00.000Z,NG_075394
8801,Raffaelea sulcati CBS 806.70,,11,,0.009852,2023-05-01T00:00:00.000Z,NG_064084
8802,Ceratocystiopsis lunata CMW 55897,,11,,0.009986,2023-05-01T00:00:00.000Z,NG_075394
8803,Ceratocystiopsis lunata CMW 55897,,11,,0.009986,2023-05-01T00:00:00.000Z,NG_075394
8804,Raffaelea sulcati CBS 806.70,,11,,0.009885,2023-05-01T00:00:00.000Z,NG_064084
8805,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8806,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8807,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8808,Raffaelea sulcati CBS 806.70,,11,,0.009884,2023-05-01T00:00:00.000Z,NG_064084
8809,Raffaelea sulcati CBS 806.70,,11,,0.009878,2023-05-01T00:00:00.000Z,NG_064084
8810,Raffaelea lauricola CBS 121567,,11,,0.009412,2023-05-01T00:00:00.000Z,NG_058027
8811,Raffaelea sulcati CBS 806.70,,11,,0.009882,2023-05-01T00:00:00.000Z,NG_064084
8812,Saccharomycopsis selenospora CBS 2562,,11,,0.009609,2023-05-01T00:00:00.000Z,NG_058393
8813,Raffaelea sulcati CBS 806.70,,11,,0.009884,2023-05-01T00:00:00.000Z,NG_064084
8814,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8815,Raffaelea sulcati CBS 806.70,,11,,0.009855,2023-05-01T00:00:00.000Z,NG_064084
8816,Ceratocystiopsis lunata CMW 55897,,11,,0.01,2023-05-01T00:00:00.000Z,NG_075394
8817,Raffaelea lauricola CBS 121567,,11,,0.009697,2023-05-01T00:00:00.000Z,NG_058027
8818,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8819,Ceratocystiopsis lunata CMW 55897,,11,,0.009986,2023-05-01T00:00:00.000Z,NG_075394
8820,Ceratocystiopsis lunata CMW 55897,,11,,0.009986,2023-05-01T00:00:00.000Z,NG_075394
8821,Raffaelea lauricola CBS 121567,,11,,0.009453,2023-05-01T00:00:00.000Z,NG_058027
8822,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8823,Raffaelea lauricola CBS 121567,,11,,0.0094,2023-05-01T00:00:00.000Z,NG_058027
8824,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8825,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8826,Sporothrix splendens CBS 557.92,,11,,0.009499,2023-05-01T00:00:00.000Z,NG_064164
8827,Raffaelea sulcati CBS 806.70,,11,,0.009878,2023-05-01T00:00:00.000Z,NG_064084
8828,Raffaelea arxii CBS 273.70,,11,,0.009539,2023-05-01T00:00:00.000Z,NG_074465
8829,Raffaelea sulcati CBS 806.70,,11,,0.009877,2023-05-01T00:00:00.000Z,NG_064084
8830,Candida oregonensis CBS 5036,,11,,0.008688,2023-05-01T00:00:00.000Z,KY106624
8831,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8832,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8833,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8834,Ogataea zsoltii CBS 9265,,11,,0.009689,2023-05-01T00:00:00.000Z,KY108723
8835,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8836,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8837,Ogataea zsoltii CBS 9262,,11,,0.0097,2023-05-01T00:00:00.000Z,KY108723
8838,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8839,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8840,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8841,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8842,Sporothrix splendens CBS 557.92,,11,,0.009499,2023-05-01T00:00:00.000Z,NG_064164
8843,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8844,Sporothrix splendens CBS 557.92,,11,,0.009498,2023-05-01T00:00:00.000Z,NG_064164
8845,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8846,Raffaelea arxii CBS 273.70,,11,,0.009583,2023-05-01T00:00:00.000Z,NG_074465
8847,Raffaelea arxii CBS 273.70,,11,,0.009583,2023-05-01T00:00:00.000Z,NG_074465
8848,Saccharomycopsis selenospora CBS 2562,,11,,0.009618,2023-05-01T00:00:00.000Z,NG_058393
8849,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8850,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8851,Starmera dryadoides NRRL Y-10990,,11,,0.009932,2023-05-01T00:00:00.000Z,EF550290
8852,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8853,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8854,Raffaelea santoroi CBS 399.67,,11,,0.009537,2023-05-01T00:00:00.000Z,NG_064067
8855,Raffaelea arxii CBS 273.70,,11,,0.009583,2023-05-01T00:00:00.000Z,NG_074465
8856,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8857,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8858,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8859,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8860,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8861,Saccharomycopsis selenospora CBS 2562,,11,,0.009618,2023-05-01T00:00:00.000Z,NG_058393
8862,Raffaelea sulcati CBS 806.70,,11,,0.009878,2023-05-01T00:00:00.000Z,NG_064084
8863,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8864,Raffaelea santoroi CBS 399.67,,11,,0.009537,2023-05-01T00:00:00.000Z,NG_064067
8865,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8866,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8867,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8868,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8869,Sporothrix splendens CBS 557.92,,11,,0.009498,2023-05-01T00:00:00.000Z,NG_064164
8870,Sporothrix splendens CBS 557.92,,11,,0.009498,2023-05-01T00:00:00.000Z,NG_064164
8871,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8872,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8873,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8874,Ogataea philodendri NRRL Y-7210,,11,,0.009977,2023-05-01T00:00:00.000Z,EU011617
8875,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8876,Sporothrix splendens CBS 557.92,,11,,0.009495,2023-05-01T00:00:00.000Z,NG_064164
8877,Sporothrix splendens CBS 557.92,,11,,0.009487,2023-05-01T00:00:00.000Z,NG_064164
8878,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8879,Sporothrix splendens CBS 557.92,,11,,0.009498,2023-05-01T00:00:00.000Z,NG_064164
8880,Raffaelea arxii CBS 273.70,,11,,0.009583,2023-05-01T00:00:00.000Z,NG_074465
8881,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8882,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8883,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8884,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009989,2023-05-01T00:00:00.000Z,NG_055195
8885,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009989,2023-05-01T00:00:00.000Z,NG_055195
8886,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8887,Starmera dryadoides NRRL Y-10990,,11,,0.009944,2023-05-01T00:00:00.000Z,EF550290
8888,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8889,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8890,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8891,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8892,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8893,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8894,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8895,Starmera dryadoides NRRL Y-10990,,11,,0.009355,2023-05-01T00:00:00.000Z,EF550290
8896,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8897,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8898,Candida berthetii CBS 5452,,11,,0.009979,2023-05-01T00:00:00.000Z,NG_060802
8899,Sporothrix splendens CBS 557.92,,11,,0.009487,2023-05-01T00:00:00.000Z,NG_064164
8900,Starmera dryadoides NRRL Y-10990,,11,,0.009377,2023-05-01T00:00:00.000Z,EF550290
3466,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2021-09-25T15:08:00.000Z,
8906,Starmera dryadoides NRRL Y-10990,,11,,0.009377,2023-05-01T00:00:00.000Z,EF550290
8907,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8908,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8909,Raffaelea santoroi CBS 399.67,,11,,0.009537,2023-05-01T00:00:00.000Z,NG_064067
8910,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8911,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8912,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8913,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8914,Ogataea zsoltii CBS 9263,,11,,0.009711,2023-05-01T00:00:00.000Z,KY108723
8915,Saccharomycopsis selenospora CBS 2562,,11,,0.009606,2023-05-01T00:00:00.000Z,NG_058393
8916,Saccharomycopsis selenospora CBS 2562,,11,,0.009618,2023-05-01T00:00:00.000Z,NG_058393
8917,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8918,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8919,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8920,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8921,Saccharomycopsis selenospora CBS 2562,,11,,0.009618,2023-05-01T00:00:00.000Z,NG_058393
8922,Dipodascopsis uninucleata var. uninucleata CBS 190.37,,11,,0.009658,2023-05-01T00:00:00.000Z,NG_055347
8923,Ogataea zsoltii CBS 9264,,11,,0.00971,2023-05-01T00:00:00.000Z,KY108723
8924,Ogataea zsoltii CBS 9265,,11,,0.009711,2023-05-01T00:00:00.000Z,KY108723
8925,Raffaelea sulcati CBS 806.70,,11,,0.009889,2023-05-01T00:00:00.000Z,NG_064084
8926,Raffaelea lauricola CBS 121567,,11,,0.00916,2023-05-01T00:00:00.000Z,NG_058027
8927,Raffaelea lauricola CBS 121567,,11,,0.009427,2023-05-01T00:00:00.000Z,NG_058027
8928,Raffaelea lauricola CBS 121567,,11,,0.009394,2023-05-01T00:00:00.000Z,NG_058027
8929,Raffaelea lauricola CBS 121567,,11,,0.009414,2023-05-01T00:00:00.000Z,NG_058027
8930,Raffaelea lauricola CBS 121567,,11,,0.009432,2023-05-01T00:00:00.000Z,NG_058027
8931,Raffaelea lauricola CBS 121567,,11,,0.009432,2023-05-01T00:00:00.000Z,NG_058027
8932,Raffaelea lauricola CBS 121567,,11,,0.00942,2023-05-01T00:00:00.000Z,NG_058027
8933,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8934,Starmera dryadoides NRRL Y-10990,,11,,0.009347,2023-05-01T00:00:00.000Z,EF550290
8935,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8936,Starmera dryadoides NRRL Y-10990,,11,,0.009378,2023-05-01T00:00:00.000Z,EF550290
8937,Raffaelea tritirachium CBS 726.69,,11,,0.009897,2023-05-01T00:00:00.000Z,MH871169
8938,Raffaelea santoroi CBS 399.67,,11,,0.009537,2023-05-01T00:00:00.000Z,NG_064067
8939,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8940,Ambrosiozyma monospora NRRL Y-1484,,11,,0.009977,2023-05-01T00:00:00.000Z,NG_055195
8941,Raffaelea lauricola CBS 121567,,11,,0.009425,2023-05-01T00:00:00.000Z,NG_058027
8942,Raffaelea lauricola CBS 121567,,11,,0.009425,2023-05-01T00:00:00.000Z,NG_058027
8943,Raffaelea lauricola CBS 121567,,11,,0.009424,2023-05-01T00:00:00.000Z,NG_058027
8944,Raffaelea lauricola CBS 121567,,11,,0.009424,2023-05-01T00:00:00.000Z,NG_058027
8945,Raffaelea lauricola CBS 121567,,11,,0.009425,2023-05-01T00:00:00.000Z,NG_058027
8946,Ambrosiozyma monospora NRRL Y-1484,,11,,0.01,2023-05-01T00:00:00.000Z,NG_055195
8947,Saccharomycopsis selenospora CBS 2562,,11,,0.009618,2023-05-01T00:00:00.000Z,NG_058393
8779,Ambrosiozyma sp.,,11,,0,2024-08-29T22:27:39.496Z,NG_055195
3467,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2021-09-25T15:08:00.000Z,
3477,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-16T15:08:00.000Z,
3487,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-14T15:08:00.000Z,
3478,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-14T15:08:00.000Z,
3488,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-15T15:08:00.000Z,
3459,"Euplatypus compositus (Say, 1823) ",,11,,0,2021-09-25T15:08:00.000Z,
3469,"Euplatypus compositus (Say, 1823) ",,11,,0,2022-02-27T15:08:00.000Z,
3479,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-16T15:08:00.000Z,
3489,"Euplatypus parallelus (Fabricius, 1801) ",,11,,0,2022-06-14T15:08:00.000Z,
